<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
US1.BA,D,20151221,000000,140.8900000
US1.BA,D,20151222,000000,142.4100000
US1.BA,D,20151223,000000,144.0400000
US1.BA,D,20151224,000000,143.6200000
US1.BA,D,20151228,000000,144.5300000
US1.BA,D,20151229,000000,147.3700000
US1.BA,D,20151230,000000,146.4100000
US1.BA,D,20151231,000000,144.7300000
US1.BA,D,20160104,000000,140.4950000
US1.BA,D,20160105,000000,141.0300000
US1.BA,D,20160106,000000,138.8100000
US1.BA,D,20160107,000000,132.9700000
US1.BA,D,20160108,000000,130.1600000
US1.BA,D,20160111,000000,130.1100000
US1.BA,D,20160112,000000,131.9200000
US1.BA,D,20160113,000000,128.1000000
US1.BA,D,20160114,000000,129.1600000
US1.BA,D,20160115,000000,125.5900000
US1.BA,D,20160119,000000,126.0500000
US1.BA,D,20160120,000000,122.1600000
US1.BA,D,20160121,000000,123.3900000
US1.BA,D,20160122,000000,124.6000000
US1.BA,D,20160125,000000,124.0300000
US1.BA,D,20160126,000000,128.0300000
US1.BA,D,20160127,000000,116.5700000
US1.BA,D,20160128,000000,118.0100000
US1.BA,D,20160129,000000,120.1400000
US1.BA,D,20160201,000000,121.5500000
US1.BA,D,20160202,000000,117.5300000
US1.BA,D,20160203,000000,121.8100000
US1.BA,D,20160205,000000,122.4700000
US1.BA,D,20160208,000000,119.5000000
US1.BA,D,20160209,000000,118.7200000
US1.BA,D,20160210,000000,116.3700000
US1.BA,D,20160211,000000,108.4200000
US1.BA,D,20160212,000000,108.6600000
US1.BA,D,20160216,000000,112.7100000
US1.BA,D,20160217,000000,116.3700000
US1.BA,D,20160218,000000,117.5000000
US1.BA,D,20160219,000000,115.2600000
US1.BA,D,20160222,000000,117.3800000
US1.BA,D,20160223,000000,116.8900000
US1.BA,D,20160224,000000,115.4600000
US1.BA,D,20160225,000000,116.7900000
US1.BA,D,20160226,000000,118.1200000
US1.BA,D,20160229,000000,118.1500000
US1.BA,D,20160301,000000,119.9400000
US1.BA,D,20160302,000000,119.6800000
US1.BA,D,20160303,000000,119.5300000
US1.BA,D,20160304,000000,121.0700000
US1.BA,D,20160307,000000,122.8200000
US1.BA,D,20160308,000000,122.3000000
US1.BA,D,20160309,000000,122.8400000
US1.BA,D,20160310,000000,122.8600000
US1.BA,D,20160311,000000,124.6000000
US1.BA,D,20160314,000000,126.3800000
US1.BA,D,20160315,000000,126.3400000
US1.BA,D,20160316,000000,127.5000000
US1.BA,D,20160317,000000,130.6900000
US1.BA,D,20160318,000000,134.0300000
US1.BA,D,20160322,000000,135.1200000
US1.BA,D,20160323,000000,132.9600000
US1.BA,D,20160324,000000,132.0600000
US1.BA,D,20160328,000000,131.3100000
US1.BA,D,20160329,000000,130.8700000
US1.BA,D,20160330,000000,128.5700000
US1.BA,D,20160331,000000,127.0100000
US1.BA,D,20160401,000000,126.9800000
US1.BA,D,20160404,000000,126.2900000
US1.BA,D,20160405,000000,127.0200000
