<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
US1.YNDX,D,20141104,000000,27.7700000
US1.YNDX,D,20141105,000000,27.2000000
US1.YNDX,D,20141106,000000,26.4700000
US1.YNDX,D,20141107,000000,26.5550000
US1.YNDX,D,20141110,000000,26.7800000
US1.YNDX,D,20141111,000000,26.3900000
US1.YNDX,D,20141112,000000,26.6200000
US1.YNDX,D,20141113,000000,25.9700000
US1.YNDX,D,20141114,000000,26.4400000
US1.YNDX,D,20141117,000000,26.1100000
US1.YNDX,D,20141118,000000,25.8500000
US1.YNDX,D,20141119,000000,25.7300000
US1.YNDX,D,20141120,000000,26.1400000
US1.YNDX,D,20141121,000000,26.6600000
US1.YNDX,D,20141124,000000,26.4500000
US1.YNDX,D,20141125,000000,26.0450000
US1.YNDX,D,20141126,000000,26.1150000
US1.YNDX,D,20141128,000000,24.9300000
US1.YNDX,D,20141201,000000,23.9800000
US1.YNDX,D,20141202,000000,23.7450000
US1.YNDX,D,20141203,000000,23.5700000
US1.YNDX,D,20141204,000000,22.2700000
US1.YNDX,D,20141205,000000,21.9300000
US1.YNDX,D,20141208,000000,19.4150000
US1.YNDX,D,20141209,000000,20.1150000
US1.YNDX,D,20141210,000000,19.1350000
US1.YNDX,D,20141211,000000,18.9550000
US1.YNDX,D,20141212,000000,19.3100000
US1.YNDX,D,20141215,000000,17.6800000
US1.YNDX,D,20141216,000000,16.8300000
US1.YNDX,D,20141217,000000,17.2950000
US1.YNDX,D,20141218,000000,18.1000000
US1.YNDX,D,20141219,000000,18.0000000
US1.YNDX,D,20141222,000000,17.9950000
US1.YNDX,D,20141223,000000,17.9800000
US1.YNDX,D,20141224,000000,17.6600000
US1.YNDX,D,20141226,000000,18.1500000
US1.YNDX,D,20141229,000000,18.0600000
US1.YNDX,D,20141230,000000,18.3850000
US1.YNDX,D,20141231,000000,17.9550000
US1.YNDX,D,20150102,000000,18.3800000
US1.YNDX,D,20150105,000000,17.3900000
US1.YNDX,D,20150106,000000,17.5300000
US1.YNDX,D,20150107,000000,17.3400000
US1.YNDX,D,20150108,000000,18.4150000
US1.YNDX,D,20150109,000000,18.2500000
US1.YNDX,D,20150112,000000,17.6500000
US1.YNDX,D,20150113,000000,17.6900000
US1.YNDX,D,20150114,000000,18.4100000
US1.YNDX,D,20150115,000000,17.7300000
US1.YNDX,D,20150116,000000,17.9800000
US1.YNDX,D,20150120,000000,16.4100000
US1.YNDX,D,20150121,000000,16.5200000
US1.YNDX,D,20150122,000000,17.4700000
US1.YNDX,D,20150123,000000,17.1700000
US1.YNDX,D,20150126,000000,16.2600000
US1.YNDX,D,20150127,000000,16.2050000
US1.YNDX,D,20150128,000000,15.4000000
US1.YNDX,D,20150129,000000,15.4300000
US1.YNDX,D,20150130,000000,14.9100000
US1.YNDX,D,20150202,000000,14.9000000
US1.YNDX,D,20150203,000000,15.6200000
US1.YNDX,D,20150204,000000,15.4300000
US1.YNDX,D,20150205,000000,16.2400000
US1.YNDX,D,20150206,000000,16.1200000
US1.YNDX,D,20150209,000000,15.8700000
US1.YNDX,D,20150210,000000,15.7200000
US1.YNDX,D,20150211,000000,15.9800000
US1.YNDX,D,20150212,000000,16.4150000
US1.YNDX,D,20150213,000000,16.9900000
US1.YNDX,D,20150217,000000,16.6500000
US1.YNDX,D,20150218,000000,16.8400000
US1.YNDX,D,20150219,000000,16.8800000
US1.YNDX,D,20150220,000000,17.0000000
US1.YNDX,D,20150223,000000,16.2600000
US1.YNDX,D,20150224,000000,16.3500000
US1.YNDX,D,20150225,000000,16.3600000
US1.YNDX,D,20150226,000000,16.5400000
US1.YNDX,D,20150227,000000,16.4500000
US1.YNDX,D,20150302,000000,16.0000000
US1.YNDX,D,20150303,000000,15.9500000
US1.YNDX,D,20150304,000000,15.7600000
US1.YNDX,D,20150305,000000,15.4850000
US1.YNDX,D,20150306,000000,15.1200000
US1.YNDX,D,20150309,000000,14.6800000
US1.YNDX,D,20150310,000000,14.1250000
US1.YNDX,D,20150311,000000,14.5000000
US1.YNDX,D,20150312,000000,14.5300000
US1.YNDX,D,20150313,000000,14.6850000
US1.YNDX,D,20150316,000000,14.2100000
US1.YNDX,D,20150317,000000,14.4800000
US1.YNDX,D,20150318,000000,14.4800000
US1.YNDX,D,20150319,000000,14.4500000
US1.YNDX,D,20150320,000000,14.6400000
US1.YNDX,D,20150323,000000,14.7350000
US1.YNDX,D,20150324,000000,15.2850000
US1.YNDX,D,20150325,000000,15.2800000
US1.YNDX,D,20150326,000000,15.2000000
US1.YNDX,D,20150327,000000,15.4500000
US1.YNDX,D,20150330,000000,15.3100000
US1.YNDX,D,20150331,000000,15.1800000
US1.YNDX,D,20150401,000000,15.7500000
US1.YNDX,D,20150402,000000,16.2400000
US1.YNDX,D,20150406,000000,17.1700000
US1.YNDX,D,20150407,000000,17.0250000
US1.YNDX,D,20150408,000000,17.4700000
US1.YNDX,D,20150409,000000,17.9950000
US1.YNDX,D,20150410,000000,17.8550000
US1.YNDX,D,20150413,000000,17.8350000
US1.YNDX,D,20150414,000000,17.9050000
US1.YNDX,D,20150415,000000,20.4100000
US1.YNDX,D,20150416,000000,20.9000000
US1.YNDX,D,20150417,000000,20.5900000
US1.YNDX,D,20150420,000000,20.5650000
US1.YNDX,D,20150421,000000,20.4500000
US1.YNDX,D,20150422,000000,20.6950000
US1.YNDX,D,20150423,000000,20.7400000
US1.YNDX,D,20150424,000000,20.6700000
US1.YNDX,D,20150427,000000,20.2600000
