<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
US2.GOOG,D,20150618,000000,536.4600000
US2.GOOG,D,20150619,000000,537.3200000
US2.GOOG,D,20150622,000000,537.6800000
US2.GOOG,D,20150623,000000,540.6200000
US2.GOOG,D,20150624,000000,538.0500000
US2.GOOG,D,20150625,000000,535.4200000
US2.GOOG,D,20150626,000000,531.8500000
US2.GOOG,D,20150629,000000,521.3800000
US2.GOOG,D,20150630,000000,521.5500000
US2.GOOG,D,20150701,000000,521.6600000
US2.GOOG,D,20150702,000000,523.5200000
US2.GOOG,D,20150706,000000,522.5100000
US2.GOOG,D,20150707,000000,524.6400000
US2.GOOG,D,20150708,000000,517.4900000
US2.GOOG,D,20150709,000000,521.1800000
US2.GOOG,D,20150710,000000,531.2300000
US2.GOOG,D,20150713,000000,546.5500000
US2.GOOG,D,20150714,000000,560.9450000
US2.GOOG,D,20150715,000000,559.9950000
US2.GOOG,D,20150716,000000,580.3800000
US2.GOOG,D,20150717,000000,672.0700000
US2.GOOG,D,20150720,000000,662.4200000
US2.GOOG,D,20150721,000000,662.3500000
US2.GOOG,D,20150722,000000,662.2600000
US2.GOOG,D,20150723,000000,644.0300000
US2.GOOG,D,20150724,000000,623.9300000
US2.GOOG,D,20150727,000000,627.6400000
US2.GOOG,D,20150728,000000,628.3300000
US2.GOOG,D,20150729,000000,632.1200000
US2.GOOG,D,20150730,000000,633.1100000
US2.GOOG,D,20150731,000000,625.9400000
US2.GOOG,D,20150803,000000,630.1500000
US2.GOOG,D,20150804,000000,629.8050000
US2.GOOG,D,20150805,000000,644.2700000
US2.GOOG,D,20150806,000000,643.5300000
US2.GOOG,D,20150807,000000,635.3000000
US2.GOOG,D,20150810,000000,632.8400000
US2.GOOG,D,20150811,000000,661.7450000
US2.GOOG,D,20150812,000000,659.5800000
US2.GOOG,D,20150813,000000,656.7200000
US2.GOOG,D,20150814,000000,657.5100000
US2.GOOG,D,20150817,000000,661.2400000
US2.GOOG,D,20150818,000000,655.9500000
US2.GOOG,D,20150819,000000,661.2600000
US2.GOOG,D,20150820,000000,647.0500000
US2.GOOG,D,20150821,000000,628.2600000
US2.GOOG,D,20150824,000000,599.3100000
US2.GOOG,D,20150826,000000,629.1500000
US2.GOOG,D,20150827,000000,636.9400000
US2.GOOG,D,20150828,000000,629.9500000
US2.GOOG,D,20150831,000000,618.0150000
US2.GOOG,D,20150901,000000,596.4300000
US2.GOOG,D,20150902,000000,613.9000000
US2.GOOG,D,20150903,000000,606.3900000
US2.GOOG,D,20150904,000000,600.5800000
US2.GOOG,D,20150908,000000,615.2400000
US2.GOOG,D,20150909,000000,612.8000000
US2.GOOG,D,20150910,000000,621.6400000
US2.GOOG,D,20150911,000000,625.1400000
US2.GOOG,D,20150914,000000,622.8800000
US2.GOOG,D,20150915,000000,635.2500000
US2.GOOG,D,20150916,000000,636.0000000
US2.GOOG,D,20150917,000000,642.4800000
US2.GOOG,D,20150918,000000,629.9200000
US2.GOOG,D,20150921,000000,635.3150000
US2.GOOG,D,20150922,000000,622.5000000
US2.GOOG,D,20150923,000000,622.3800000
US2.GOOG,D,20150924,000000,627.1800000
US2.GOOG,D,20150925,000000,611.8800000
US2.GOOG,D,20150928,000000,595.5300000
US2.GOOG,D,20150929,000000,595.5900000
US2.GOOG,D,20150930,000000,607.3700000
US2.GOOG,D,20151001,000000,610.7300000
US2.GOOG,D,20151002,000000,626.6700000
US2.GOOG,D,20151012,000000,646.7700000
US2.GOOG,D,20151013,000000,652.0300000
US2.GOOG,D,20151014,000000,650.7000000
US2.GOOG,D,20151015,000000,661.5800000
US2.GOOG,D,20151016,000000,662.2200000
US2.GOOG,D,20151019,000000,666.1700000
US2.GOOG,D,20151020,000000,650.3700000
US2.GOOG,D,20151021,000000,642.0500000
US2.GOOG,D,20151022,000000,652.0200000
US2.GOOG,D,20151023,000000,703.0700000
US2.GOOG,D,20151026,000000,712.5800000
US2.GOOG,D,20151027,000000,708.4450000
US2.GOOG,D,20151028,000000,712.2850000
US2.GOOG,D,20151029,000000,716.6200000
US2.GOOG,D,20151030,000000,711.2300000
US2.GOOG,D,20151102,000000,721.0800000
US2.GOOG,D,20151103,000000,721.3200000
US2.GOOG,D,20151104,000000,727.9200000
US2.GOOG,D,20151105,000000,731.5700000
US2.GOOG,D,20151106,000000,732.8500000
US2.GOOG,D,20151109,000000,725.3000000
US2.GOOG,D,20151110,000000,728.2950000
US2.GOOG,D,20151111,000000,735.8300000
US2.GOOG,D,20151112,000000,730.6600000
US2.GOOG,D,20151113,000000,717.1400000
US2.GOOG,D,20151116,000000,728.7150000
US2.GOOG,D,20151117,000000,725.6400000
US2.GOOG,D,20151118,000000,739.6800000
US2.GOOG,D,20151119,000000,738.1600000
US2.GOOG,D,20151120,000000,756.4000000
US2.GOOG,D,20151123,000000,755.4000000
US2.GOOG,D,20151124,000000,748.2900000
US2.GOOG,D,20151125,000000,748.7100000
US2.GOOG,D,20151127,000000,750.3300000
US2.GOOG,D,20151130,000000,743.0700000
US2.GOOG,D,20151201,000000,767.3750000
US2.GOOG,D,20151202,000000,762.3200000
US2.GOOG,D,20151203,000000,752.8700000
US2.GOOG,D,20151204,000000,766.3000000
US2.GOOG,D,20151207,000000,763.3700000
US2.GOOG,D,20151208,000000,762.5300000
US2.GOOG,D,20151209,000000,747.8000000
US2.GOOG,D,20151210,000000,749.3100000
US2.GOOG,D,20151211,000000,738.5800000
US2.GOOG,D,20151214,000000,747.6200000
US2.GOOG,D,20151215,000000,743.6700000
US2.GOOG,D,20151216,000000,758.1700000
US2.GOOG,D,20151217,000000,749.5500000
US2.GOOG,D,20151218,000000,739.6600000
US2.GOOG,D,20151221,000000,747.7400000
US2.GOOG,D,20151222,000000,749.9900000
US2.GOOG,D,20151223,000000,750.2200000
US2.GOOG,D,20151224,000000,748.2300000
US2.GOOG,D,20151228,000000,762.6000000
US2.GOOG,D,20151229,000000,776.3900000
US2.GOOG,D,20151230,000000,770.9700000
US2.GOOG,D,20151231,000000,759.7950000
US2.GOOG,D,20160104,000000,741.7900000
US2.GOOG,D,20160105,000000,742.4800000
US2.GOOG,D,20160106,000000,743.7100000
US2.GOOG,D,20160107,000000,725.0400000
US2.GOOG,D,20160108,000000,714.3900000
US2.GOOG,D,20160111,000000,716.4900000
US2.GOOG,D,20160112,000000,726.7200000
US2.GOOG,D,20160113,000000,700.0000000
US2.GOOG,D,20160114,000000,713.3500000
US2.GOOG,D,20160115,000000,695.2200000
US2.GOOG,D,20160119,000000,701.9900000
US2.GOOG,D,20160120,000000,698.7600000
US2.GOOG,D,20160121,000000,707.3400000
US2.GOOG,D,20160122,000000,724.9200000
US2.GOOG,D,20160125,000000,711.7100000
US2.GOOG,D,20160126,000000,713.2800000
US2.GOOG,D,20160127,000000,700.4100000
US2.GOOG,D,20160128,000000,730.9400000
US2.GOOG,D,20160129,000000,742.9500000
US2.GOOG,D,20160201,000000,751.1200000
US2.GOOG,D,20160202,000000,765.1600000
US2.GOOG,D,20160203,000000,726.3000000
US2.GOOG,D,20160205,000000,683.0200000
US2.GOOG,D,20160208,000000,683.6700000
US2.GOOG,D,20160209,000000,676.6000000
US2.GOOG,D,20160210,000000,684.1300000
US2.GOOG,D,20160211,000000,681.7800000
US2.GOOG,D,20160212,000000,682.0700000
US2.GOOG,D,20160216,000000,690.3600000
US2.GOOG,D,20160217,000000,708.0100000
US2.GOOG,D,20160218,000000,697.3400000
US2.GOOG,D,20160219,000000,700.4400000
US2.GOOG,D,20160222,000000,706.4200000
US2.GOOG,D,20160223,000000,695.6400000
US2.GOOG,D,20160224,000000,699.3300000
US2.GOOG,D,20160225,000000,705.5200000
US2.GOOG,D,20160226,000000,705.0600000
US2.GOOG,D,20160229,000000,698.0100000
US2.GOOG,D,20160301,000000,718.5800000
US2.GOOG,D,20160302,000000,718.3100000
US2.GOOG,D,20160303,000000,712.3400000
US2.GOOG,D,20160304,000000,710.7000000
US2.GOOG,D,20160307,000000,694.5300000
US2.GOOG,D,20160308,000000,694.1800000
US2.GOOG,D,20160309,000000,705.1600000
US2.GOOG,D,20160310,000000,712.5400000
US2.GOOG,D,20160311,000000,726.7600000
US2.GOOG,D,20160314,000000,731.0100000
US2.GOOG,D,20160315,000000,727.9800000
US2.GOOG,D,20160316,000000,735.9000000
US2.GOOG,D,20160317,000000,737.7200000
US2.GOOG,D,20160318,000000,737.4200000
US2.GOOG,D,20160322,000000,741.0700000
US2.GOOG,D,20160323,000000,738.3600000
US2.GOOG,D,20160324,000000,735.2300000
US2.GOOG,D,20160328,000000,733.7500000
US2.GOOG,D,20160329,000000,746.1000000
US2.GOOG,D,20160330,000000,751.0000000
US2.GOOG,D,20160331,000000,744.7650000
US2.GOOG,D,20160401,000000,749.8300000
US2.GOOG,D,20160404,000000,744.4900000
US2.GOOG,D,20160405,000000,737.8000000
