<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
US2.ADBE,D,20151016,000000,88.6800000
US2.ADBE,D,20151019,000000,88.4100000
US2.ADBE,D,20151020,000000,86.7900000
US2.ADBE,D,20151021,000000,86.1000000
US2.ADBE,D,20151022,000000,88.4200000
US2.ADBE,D,20151023,000000,87.8700000
US2.ADBE,D,20151026,000000,88.8500000
US2.ADBE,D,20151027,000000,88.0000000
US2.ADBE,D,20151028,000000,88.5600000
US2.ADBE,D,20151029,000000,88.1000000
US2.ADBE,D,20151030,000000,88.6800000
US2.ADBE,D,20151102,000000,89.8500000
US2.ADBE,D,20151103,000000,90.2900000
US2.ADBE,D,20151104,000000,91.0100000
US2.ADBE,D,20151105,000000,90.5350000
US2.ADBE,D,20151106,000000,90.5650000
US2.ADBE,D,20151109,000000,89.8200000
US2.ADBE,D,20151110,000000,90.1200000
US2.ADBE,D,20151111,000000,91.2300000
US2.ADBE,D,20151112,000000,90.9300000
US2.ADBE,D,20151113,000000,89.0100000
US2.ADBE,D,20151116,000000,89.7700000
US2.ADBE,D,20151117,000000,90.2700000
US2.ADBE,D,20151118,000000,91.3200000
US2.ADBE,D,20151119,000000,91.7900000
US2.ADBE,D,20151120,000000,91.7300000
US2.ADBE,D,20151123,000000,91.9600000
US2.ADBE,D,20151124,000000,92.0100000
US2.ADBE,D,20151125,000000,91.7600000
US2.ADBE,D,20151127,000000,92.1300000
US2.ADBE,D,20151130,000000,91.4000000
US2.ADBE,D,20151201,000000,92.5300000
US2.ADBE,D,20151202,000000,92.0400000
US2.ADBE,D,20151203,000000,89.8600000
US2.ADBE,D,20151204,000000,92.5000000
US2.ADBE,D,20151207,000000,89.6000000
US2.ADBE,D,20151208,000000,91.7400000
US2.ADBE,D,20151209,000000,89.4400000
US2.ADBE,D,20151210,000000,89.0000000
US2.ADBE,D,20151211,000000,91.4700000
US2.ADBE,D,20151214,000000,93.2400000
US2.ADBE,D,20151215,000000,94.0800000
US2.ADBE,D,20151216,000000,95.6000000
US2.ADBE,D,20151217,000000,94.2100000
US2.ADBE,D,20151218,000000,91.3100000
US2.ADBE,D,20151221,000000,91.6400000
US2.ADBE,D,20151222,000000,93.8100000
US2.ADBE,D,20151223,000000,94.7000000
US2.ADBE,D,20151224,000000,94.3100000
US2.ADBE,D,20151228,000000,94.2100000
US2.ADBE,D,20151229,000000,95.3200000
US2.ADBE,D,20151230,000000,95.2700000
US2.ADBE,D,20151231,000000,94.0800000
US2.ADBE,D,20160104,000000,91.9600000
US2.ADBE,D,20160105,000000,92.3300000
US2.ADBE,D,20160106,000000,91.0200000
US2.ADBE,D,20160107,000000,89.1400000
US2.ADBE,D,20160108,000000,87.7700000
US2.ADBE,D,20160111,000000,89.3900000
US2.ADBE,D,20160112,000000,89.8400000
US2.ADBE,D,20160113,000000,88.2700000
US2.ADBE,D,20160114,000000,89.7400000
US2.ADBE,D,20160115,000000,89.2100000
US2.ADBE,D,20160119,000000,89.1800000
US2.ADBE,D,20160120,000000,87.9600000
US2.ADBE,D,20160121,000000,88.0300000
US2.ADBE,D,20160122,000000,89.5800000
US2.ADBE,D,20160125,000000,86.7200000
US2.ADBE,D,20160126,000000,86.8900000
US2.ADBE,D,20160127,000000,84.8400000
US2.ADBE,D,20160128,000000,84.5300000
US2.ADBE,D,20160129,000000,88.9000000
US2.ADBE,D,20160201,000000,89.6000000
US2.ADBE,D,20160202,000000,87.9500000
US2.ADBE,D,20160203,000000,87.9600000
US2.ADBE,D,20160205,000000,79.1000000
US2.ADBE,D,20160208,000000,74.9600000
US2.ADBE,D,20160209,000000,73.8400000
US2.ADBE,D,20160210,000000,75.5100000
US2.ADBE,D,20160211,000000,74.9600000
US2.ADBE,D,20160212,000000,76.6400000
US2.ADBE,D,20160216,000000,78.8400000
US2.ADBE,D,20160217,000000,81.8400000
US2.ADBE,D,20160218,000000,80.5300000
US2.ADBE,D,20160219,000000,80.8600000
US2.ADBE,D,20160222,000000,83.7700000
US2.ADBE,D,20160223,000000,83.0750000
US2.ADBE,D,20160224,000000,83.4700000
US2.ADBE,D,20160225,000000,86.7000000
US2.ADBE,D,20160226,000000,86.6100000
US2.ADBE,D,20160229,000000,85.1900000
US2.ADBE,D,20160301,000000,88.3900000
US2.ADBE,D,20160302,000000,88.4000000
US2.ADBE,D,20160303,000000,87.2000000
US2.ADBE,D,20160304,000000,86.1100000
US2.ADBE,D,20160307,000000,85.0600000
US2.ADBE,D,20160308,000000,84.3600000
US2.ADBE,D,20160309,000000,85.2600000
US2.ADBE,D,20160310,000000,84.8500000
US2.ADBE,D,20160311,000000,86.0000000
US2.ADBE,D,20160314,000000,87.0000000
US2.ADBE,D,20160315,000000,86.8400000
US2.ADBE,D,20160316,000000,88.1900000
US2.ADBE,D,20160317,000000,90.0600000
US2.ADBE,D,20160318,000000,93.4350000
US2.ADBE,D,20160322,000000,92.5600000
US2.ADBE,D,20160323,000000,92.1500000
US2.ADBE,D,20160324,000000,92.5100000
US2.ADBE,D,20160328,000000,92.4200000
US2.ADBE,D,20160329,000000,93.2300000
US2.ADBE,D,20160330,000000,93.7800000
US2.ADBE,D,20160331,000000,93.7800000
US2.ADBE,D,20160401,000000,95.0900000
US2.ADBE,D,20160404,000000,94.5300000
US2.ADBE,D,20160405,000000,94.1800000
